,Unnamed: 0,Unnamed: 0.1,NEWID,Total expenses,Entertainment,Total Transportation cost,Total Housing,Total Food,Income After Taxes,Luxury expenses,Necessities,50%,30%,Income minus total expenses,possible savings,20%,50%_delta,30%_delta,20%_delta
3026,3026,3026,3697422,11203.5,225.0,1933.0,6961.5,1105.0,0.0,979.0,9999.5,inf,inf,-11203.5,-3734.5,-inf,inf,inf,-inf
3027,3027,3027,3697452,13224.75,1522.0,3260.0,4324.0,1950.0,49928.0,2168.75,9534.0,0.7638199006569458,0.1737502002884153,-742.75,-247.58333333333331,-0.059505688190995026,0.2638199006569458,-0.12624979971158468,-0.25950568819099507
3028,3028,3028,3697472,6169.0,315.0,75.0,1470.0,1001.0,27940.8,3308.0,2546.0,0.36448491095458974,0.4735726965584378,816.1999999999997,272.0666666666666,0.11684704804443677,-0.13551508904541026,0.17357269655843782,-0.08315295195556324
3029,3029,3029,3697482,65697.837,6272.0,3337.0,11527.0,5486.0,167572.2,39075.837,20350.0,0.4857607646137008,0.9327522584295008,-23804.787,-7934.928999999999,-0.5682275938371638,-0.014239235386299176,0.6327522584295009,-0.7682275938371639
3030,3030,3030,3697512,3893.0,11.0,225.0,2665.0,740.0,1184.0,252.0,3630.0,12.263513513513516,0.8513513513513513,-3597.0,-1199.0,-12.152027027027025,11.763513513513516,0.5513513513513513,-12.352027027027024
3031,3031,3031,3697522,25622.0,573.0,2565.0,13290.0,1800.0,136242.8,7394.0,17655.0,0.5183393177474332,0.2170830311766934,8438.699999999997,2812.8999999999987,0.2477547437369167,0.018339317747433248,-0.0829169688233066,0.04775474373691668
3032,3032,3032,3697552,17216.6,680.0,2711.0,6020.0,1385.0,83588.4,6420.5999999999985,10116.0,0.4840863086265559,0.30724837417632106,3680.5,1226.8333333333333,0.17612491685449178,-0.015913691373444117,0.007248374176321071,-0.023875083145508236
3033,3033,3033,3697562,1528.0,170.0,300.0,250.0,780.0,0.0,28.0,1330.0,inf,inf,-1528.0,-509.33333333333326,-inf,inf,inf,-inf
3034,3034,3034,3697582,13280.0,361.0,5542.0,3328.0,2197.0,44018.0,1852.0,11067.0,1.0056794947521468,0.16829478849561544,-2275.5,-758.5,-0.20677904493616248,0.5056794947521468,-0.13170521150438455,-0.40677904493616246
3035,3035,3035,3697602,12902.95,475.0,4784.0,878.0,2860.0,85546.4,3905.950000000001,8522.0,0.3984738107038988,0.18263538851430344,8483.649999999998,2827.883333333333,0.3966806317974806,-0.10152618929610119,-0.11736461148569655,0.19668063179748058
3036,3036,3036,3697612,10700.0,375.0,1771.0,3821.0,2600.0,55129.0,2133.0,8192.0,0.5943877088283843,0.15476428014293747,3082.25,1027.4166666666667,0.2236391010176132,0.09438770882838432,-0.14523571985706252,0.023639101017613184
3037,3037,3037,3697622,10233.05,335.0,1352.0,2493.0,1436.0,83081.0,4617.049999999998,5281.0,0.2542578928997003,0.22229149865793613,10537.2,3512.4,0.5073217703205306,-0.2457421071002997,-0.07770850134206386,0.3073217703205306
3038,3038,3038,3697652,2435.0,15.0,240.0,1723.0,260.0,12104.0,197.0,2223.0,0.7346331791143423,0.06510244547257105,591.0,197.0,0.19530733641771314,0.23463317911434234,-0.23489755452742894,-0.004692663582286871
3039,3039,3039,3697662,7176.75,366.0,1050.0,5222.75,195.0,14100.0,343.0,6467.75,1.834822695035461,0.0973049645390071,-3651.75,-1217.25,-1.0359574468085109,1.334822695035461,-0.20269503546099288,-1.2359574468085108
3040,3040,3040,3697672,16772.5,537.0,1080.0,6719.0,1729.0,161976.0,6707.5,9528.0,0.2352941176470588,0.16564182348002174,23721.5,7907.166666666668,0.5858028349878994,-0.26470588235294124,-0.13435817651997825,0.3858028349878994
3041,3041,3041,3697792,9890.5,273.0,836.0,4142.0,639.0,91268.0,4000.5,5617.0,0.24617609676995225,0.17532979795766315,12926.5,4308.833333333333,0.5665293421571636,-0.2538239032300478,-0.12467020204233684,0.36652934215716354
3042,3042,3042,3697802,18352.75,381.0,2808.0,3897.0,2470.0,129193.0,8796.75,9175.0,0.2840711184042479,0.27235995758284115,13945.5,4648.5,0.4317726192595574,-0.21592888159575208,-0.02764004241715884,0.2317726192595574
3043,3043,3043,3697812,8062.75,0.0,4216.0,1401.0,1105.0,66956.0,1340.75,6722.0,0.4015771551466635,0.08009737738216142,8676.25,2892.083333333333,0.5183254674711751,-0.09842284485333652,-0.21990262261783855,0.3183254674711751
3044,3044,3044,3697842,22945.5,894.0,1265.0,6595.0,3140.0,47876.0,11051.5,11000.0,0.9190408555434874,0.9233436377308046,-10976.5,-3658.833333333334,-0.9170774500793716,0.41904085554348736,0.6233436377308046,-1.1170774500793716
3045,3045,3045,3697852,46636.26,568.0,2575.0,7904.0,1500.0,64486.0,34089.26,11979.0,0.7430450020159415,2.1145216015879416,-30514.76,-10171.586666666668,-1.8927990571596935,0.24304500201594148,1.8145216015879415,-2.0927990571596937
3046,3046,3046,3697862,8857.5,468.0,2054.0,3938.0,1040.0,42911.0,1357.5,7032.0,0.6554962597003099,0.1265409801682552,1870.25,623.4166666666666,0.1743375824380695,0.1554962597003099,-0.17345901983174478,-0.025662417561930523
3047,3047,3047,3697892,8063.65,30.0,2004.0,2864.0,299.0,63038.6,2866.65,5167.0,0.3278626111620499,0.181898075147608,7696.0,2565.333333333333,0.4883357181155673,-0.1721373888379501,-0.11810192485239199,0.2883357181155673
3048,3048,3048,3697902,20080.4,1122.0,5923.0,7757.0,1722.0,4716.0,3556.400000000001,15402.0,13.063613231552162,3.016454622561493,-18901.4,-6300.466666666667,-16.03172179813401,12.563613231552162,2.716454622561493,-16.23172179813401
3049,3049,3049,3698052,9240.0,100.0,450.0,5980.0,845.0,27216.0,1865.0,7275.0,1.0692239858906525,0.274103468547913,-2436.0,-812.0,-0.3580246913580247,0.5692239858906525,-0.02589653145208698,-0.5580246913580247
3050,3050,3050,3698062,14999.3,0.0,1164.0,7739.75,1690.0,88784.0,4405.549999999998,10593.75,0.47728194269237706,0.19848396107406727,7196.700000000002,2398.9,0.32423409623355565,-0.02271805730762294,-0.10151603892593272,0.12423409623355564
3051,3051,3051,3698084,964.0,20.0,79.0,40.0,520.0,11635.0,305.0,639.0,0.21968199398367,0.10485603781693167,1944.75,648.25,0.6685861624409111,-0.28031800601633,-0.19514396218306831,0.46858616244091106
3052,3052,3052,3698092,13056.65,224.0,2010.0,5381.0,2080.0,87128.2,3361.65,9471.0,0.43480755943540667,0.15433120390413207,8725.4,2908.4666666666667,0.4005775397632454,-0.06519244056459333,-0.14566879609586791,0.20057753976324538
3053,3053,3053,3698132,10875.0,162.0,925.0,5874.0,885.0,48057.0,3029.0,7684.0,0.639573839399047,0.2521172773997545,1139.25,379.75,0.09482489543666896,0.139573839399047,-0.04788272260024551,-0.10517510456333105
3054,3054,3054,3698162,10401.0,138.0,820.0,5452.0,1098.0,39806.0,2893.0,7370.0,0.7405918705722755,0.2907099432246395,-449.5,-149.83333333333334,-0.045169069989448835,0.2405918705722755,-0.009290056775360489,-0.24516906998944885
3055,3055,3055,3698172,12155.337,0.0,417.0,5801.0,1560.0,157746.0,4377.337,7778.0,0.1972284558720982,0.11099709659832896,27281.162999999997,9093.721,0.6917744475295728,-0.3027715441279018,-0.18900290340167103,0.49177444752957283
3056,3056,3056,3698182,14578.5,13.0,1839.0,7772.5,2081.0,20355.0,2873.0,11692.5,2.2977155490051584,0.5645787275853599,-9489.75,-3163.25,-1.8648489314664705,1.7977155490051584,0.2645787275853599,-2.0648489314664706
3057,3057,3057,3698222,21514.5,703.0,2315.0,6404.5,3168.0,31816.0,8924.0,11887.5,1.4945310535579583,1.1219512195121952,-13560.5,-4520.166666666667,-1.7048654764898163,0.9945310535579583,0.8219512195121952,-1.9048654764898163
3058,3058,3058,3698232,51406.5,10345.0,10064.0,12520.0,9360.0,189666.0,9117.5,31944.0,0.6736895384518048,0.19228538588887836,-3990.0,-1330.0,-0.08414792319129417,0.1736895384518048,-0.10771461411112163,-0.28414792319129417
3059,3059,3059,3698242,3375.1,0.0,591.0,889.0,1040.0,6306.2,855.0999999999997,2520.0,1.5984269449113568,0.5423868573784528,-1798.55,-599.5166666666668,-1.14081380228981,1.0984269449113568,0.24238685737845284,-1.34081380228981
3060,3060,3060,3698252,12637.45,430.0,2044.0,6614.0,1391.0,58567.8,2158.4500000000007,10049.0,0.6863156888256003,0.1474154740318059,2004.5,668.1666666666666,0.1369011641208992,0.18631568882560035,-0.15258452596819408,-0.06309883587910081
3061,3061,3061,3698262,3776.5,128.0,781.0,548.5,1105.0,14264.0,1214.0,2434.5,0.6826977005047672,0.34043746494671895,-210.5,-70.16666666666667,-0.05902972518227706,0.1826977005047672,0.04043746494671896,-0.25902972518227707
3062,3062,3062,3698272,17487.35,286.0,4015.0,4652.0,3185.0,90564.2,5349.3499999999985,11852.0,0.5234739554923469,0.2362677525998131,5153.700000000002,1717.9000000000005,0.2276263689184027,0.023473955492346876,-0.06373224740018688,0.0276263689184027
3063,3063,3063,3698282,21924.25,1735.0,1488.0,1673.0,1482.0,146761.0,15546.25,4643.0,0.12654588071762934,0.4237161098657,14766.0,4922.0,0.40245024223056536,-0.37345411928237066,0.12371610986570003,0.20245024223056535
3064,3064,3064,3698292,28865.0,1087.0,2304.0,12756.0,2723.0,91305.2,9995.0,17783.0,0.7790574907015154,0.4378721036698896,-6038.700000000002,-2012.9000000000005,-0.2645501022942834,0.2790574907015154,0.1378721036698896,-0.4645501022942834
3065,3065,3065,3698302,8784.0,260.0,1145.0,3286.0,1209.0,36120.0,2884.0,5640.0,0.6245847176079734,0.31937984496124033,246.0,82.0,0.027242524916943518,0.1245847176079734,0.019379844961240345,-0.1727574750830565
3066,3066,3066,3698312,19975.0,297.0,8067.0,4560.0,2655.0,101867.0,4396.0,15282.0,0.6000765704300706,0.17261723620014333,5491.75,1830.583333333333,0.21564392786672815,0.10007657043007057,-0.12738276379985666,0.015643927866728136
3067,3067,3067,3698322,10619.0,408.0,1815.0,5111.0,1170.0,23233.0,2115.0,8096.0,1.3938793956871691,0.3641372186114578,-4810.75,-1603.583333333333,-0.8282615245555891,0.8938793956871691,0.06413721861145782,-1.028261524555589
3068,3068,3068,3698332,10017.45,441.0,2847.0,1910.0,1950.0,53062.4,2869.450000000001,6707.0,0.5055934145458931,0.216307592570257,3248.15,1082.7166666666665,0.24485511397901336,0.005593414545893127,-0.08369240742974299,0.044855113979013345
3069,3069,3069,3698342,8511.0,614.0,1478.0,2021.0,2330.0,35708.0,2068.0,5829.0,0.6529629214741794,0.2316567715918001,416.0,138.66666666666666,0.04660020163548784,0.15296292147417945,-0.0683432284081999,-0.15339979836451217
3070,3070,3070,3698352,22487.587000000003,336.0,3599.0,9713.0,2905.0,60094.0,5934.587000000002,16217.0,1.0794422072087064,0.3950202682464141,-7464.087000000002,-2488.029000000001,-0.4968274370153428,0.5794422072087064,0.09502026824641413,-0.6968274370153429
3071,3071,3071,3698362,16107.0,0.0,11125.0,3012.0,1950.0,12567.0,20.0,16087.0,5.120394684491128,0.006365878889154134,-12965.25,-4321.75,-4.126760563380282,4.620394684491128,-0.29363412111084586,-4.326760563380282
3072,3072,3072,3698372,5083.75,147.0,462.0,2155.0,1820.0,12593.0,499.75,4437.0,1.4093544032398952,0.1587389819741126,-1935.5,-645.1666666666666,-0.6147859922178989,0.9093544032398952,-0.1412610180258874,-0.8147859922178988
3073,3073,3073,3698382,22386.75,295.0,5276.0,6691.0,975.0,115767.0,9149.75,12942.0,0.4471740651480992,0.31614363333246953,6555.0,2185.0,0.22648941408173315,-0.05282593485190079,0.016143633332469542,0.026489414081733137
3074,3074,3074,3698392,7151.5,0.0,2292.0,2750.0,715.0,49959.0,1394.5,5757.0,0.4609379691346904,0.1116515542745051,5338.25,1779.416666666667,0.4274104765908045,-0.03906203086530963,-0.1883484457254949,0.2274104765908045
3075,3075,3075,3698402,6352.25,274.0,1200.0,803.0,1885.0,92304.0,2190.25,3888.0,0.1684867394695788,0.09491462991853007,16723.75,5574.583333333332,0.7247248223262264,-0.3315132605304212,-0.20508537008146993,0.5247248223262264
3076,3076,3076,3698422,17424.0,1442.0,2401.0,6700.0,2780.0,61816.0,4101.0,11881.0,0.7687977222725508,0.2653681894655105,-1970.0,-656.6666666666666,-0.12747508735602436,0.26879772227255083,-0.03463181053448949,-0.3274750873560244
3077,3077,3077,3698452,13093.0,210.0,1999.0,6246.0,1430.0,32454.0,3208.0,9675.0,1.192457016084304,0.39539039871818576,-4979.5,-1659.833333333333,-0.6137302027485055,0.692457016084304,0.09539039871818578,-0.8137302027485056
3078,3078,3078,3698482,17848.25,250.0,1665.0,5589.0,2831.0,80906.0,7513.25,10085.0,0.4986033174301041,0.3714557634786048,2378.25,792.75,0.11758089634884927,-0.0013966825698958907,0.07145576347860483,-0.08241910365115074
3079,3079,3079,3698502,17112.6,0.0,2505.0,4208.0,3497.0,76560.2,6902.5999999999985,10210.0,0.5334364330291719,0.3606364664669109,2027.4500000000005,675.8166666666671,0.10592710050391722,0.033436433029171875,0.0606364664669109,-0.09407289949608279
3080,3080,3080,3698532,4301.5,28.0,494.0,2371.0,910.0,4306.0,498.5,3775.0,3.5067347886669764,0.4630747793776127,-3225.0,-1075.0,-2.9958197863446347,3.0067347886669764,0.16307477937761272,-3.195819786344635
3081,3081,3081,3698542,1557.0,306.0,135.0,942.0,104.0,12748.0,70.0,1181.0,0.37056793222466267,0.021964229683087543,1630.0,543.3333333333334,0.5114527769061814,-0.12943206777533733,-0.27803577031691246,0.3114527769061814
3082,3082,3082,3698562,10841.35,218.0,3089.0,5116.0,1300.0,29778.6,1118.3500000000004,9505.0,1.2767557910714409,0.15022197148287705,-3396.700000000001,-1132.2333333333333,-0.4562605360896753,0.7767557910714409,-0.14977802851712294,-0.6562605360896754
3083,3083,3083,3698572,16496.25,377.0,3994.0,6399.0,1560.0,67531.0,4166.25,11953.0,0.708000770016733,0.2467755549303283,386.5,128.83333333333334,0.022893189794316683,0.208000770016733,-0.053224445069671694,-0.17710681020568333
3084,3084,3084,3698592,7826.55,75.0,706.0,1795.0,2500.0,74684.7,2750.55,5001.0,0.26784602468778745,0.14731531357828312,10844.625,3614.875,0.5808217747410113,-0.23215397531221255,-0.15268468642171687,0.38082177474101125
3085,3085,3085,3698622,6799.0,720.0,1921.0,1193.0,2206.0,16469.0,759.0,5320.0,1.2921245977290667,0.18434634768352665,-2681.75,-893.9166666666665,-0.6513449511202866,0.7921245977290667,-0.11565365231647334,-0.8513449511202866
3086,3086,3086,3698632,29830.0,312.0,22524.0,2869.0,2455.0,11224.0,1670.0,27848.0,9.924447612259442,0.5951532430506058,-27024.0,-9008.0,-9.630791161796152,9.424447612259442,0.2951532430506058,-9.830791161796151
3087,3087,3087,3698652,8635.15,240.0,1483.0,1839.5,2730.0,57922.4,2342.65,6052.5,0.4179730121680041,0.16177851746474595,5845.450000000002,1948.4833333333333,0.4036745714956563,-0.08202698783199591,-0.13822148253525404,0.20367457149565626
3088,3088,3088,3698712,69995.093,8963.0,8330.0,16115.0,2275.0,151104.0,34312.092999999986,26720.0,0.7073274036425243,0.9083040290131296,-32219.092999999993,-10739.697666666663,-0.8528984805167299,0.20732740364252433,0.6083040290131296,-1.0528984805167299
3089,3089,3089,3698722,12184.25,537.0,2726.0,2966.0,2145.0,28728.0,3810.25,7837.0,1.0912002227791702,0.5305277081592871,-5002.25,-1667.416666666667,-0.6964981899192425,0.5912002227791702,0.23052770815928708,-0.8964981899192426
3090,3090,3090,3698732,18046.75,410.0,3850.0,6170.0,2850.0,99203.0,4766.75,12870.0,0.5189359192766347,0.1922018487344133,6754.0,2251.333333333333,0.2723304738767981,0.01893591927663474,-0.1077981512655867,0.07233047387679808
3091,3091,3091,3698742,6897.0,300.0,430.0,2209.0,1909.0,38808.0,2049.0,4548.0,0.4687693259121831,0.21119356833642547,2805.0,935.0,0.2891156462585034,-0.03123067408781688,-0.08880643166357452,0.08911564625850338
3092,3092,3092,3698752,17425.387,822.0,2016.0,6071.0,2245.0,231488.0,6271.386999999999,10332.0,0.17853193254077965,0.1083665157589162,40446.613,13482.204333333333,0.6988977916781863,-0.32146806745922035,-0.19163348424108378,0.4988977916781863
3093,3093,3093,3698762,8161.75,158.0,576.0,3117.0,1300.0,42370.0,3010.75,4993.0,0.4713712532452207,0.28423412792069863,2430.75,810.25,0.2294784045315081,-0.028628746754779277,-0.015765872079301357,0.0294784045315081
3094,3094,3094,3698802,11051.0,390.0,1025.0,5538.0,2450.0,38354.0,1648.0,9013.0,0.9399801845961308,0.17187255566564116,-1462.5,-487.5,-0.15252646399332534,0.43998018459613075,-0.12812744433435883,-0.3525264639933253
3095,3095,3095,3698812,7090.0,719.0,141.0,2462.0,845.0,16260.0,2923.0,3448.0,0.8482164821648216,0.7190651906519065,-3025.0,-1008.3333333333335,-0.7441574415744158,0.3482164821648216,0.41906519065190656,-0.9441574415744158
3096,3096,3096,3698822,5322.9,163.0,0.0,1507.0,2227.0,59719.2,1425.8999999999994,3734.0,0.25010381920722313,0.09550697263191732,9606.9,3202.3,0.6434714463690071,-0.24989618079277687,-0.20449302736808267,0.4434714463690071
3097,3097,3097,3698842,6641.0,0.0,975.0,2795.0,1105.0,38266.0,1766.0,4875.0,0.5095907594208958,0.1846025192076517,2925.5,975.1666666666665,0.3058067213714525,0.009590759420895822,-0.1153974807923483,0.10580672137145247
3098,3098,3098,3698852,10102.75,104.0,316.0,5333.0,1105.0,50452.0,3244.75,6754.0,0.5354792674225006,0.25725442004281296,2510.25,836.75,0.19902085150241813,0.03547926742250063,-0.04274557995718703,-0.0009791484975818776
3099,3099,3099,3698872,8553.0,4657.0,92.0,1504.0,1365.0,31902.0,935.0,2961.0,0.3712619898438969,0.1172340292144693,-577.5,-192.5,-0.07240925333834869,-0.1287380101561031,-0.1827659707855307,-0.2724092533383487
3100,3100,3100,3698882,9279.45,250.0,1760.0,3317.0,520.0,72329.6,3432.450000000001,5597.0,0.309527496350042,0.18982270052647884,8802.95,2934.316666666667,0.4868242047515817,-0.190472503649958,-0.11017729947352115,0.2868242047515817
3101,3101,3101,3698892,11909.95,834.0,2694.0,3646.0,2080.0,80586.8,2655.9500000000007,8420.0,0.4179344508033573,0.13183052311296642,8236.75,2745.583333333333,0.4088386683675242,-0.08206554919664272,-0.16816947688703357,0.20883866836752418
3102,3102,3102,3698902,10790.25,181.0,3133.0,4851.0,1300.0,47285.0,1325.25,9284.0,0.7853653378449825,0.11210743364703396,1031.0,343.66666666666674,0.08721581897007508,0.2853653378449825,-0.18789256635296603,-0.11278418102992493
3103,3103,3103,3698922,18401.5,558.0,2639.0,7839.0,4550.0,54015.0,2815.5,15028.0,1.1128760529482549,0.20849763954457096,-4897.75,-1632.583333333333,-0.36269554753309263,0.6128760529482549,-0.09150236045542903,-0.5626955475330926
3104,3104,3104,3698932,7774.75,240.0,1160.0,3727.0,1170.0,52563.0,1477.75,6057.0,0.4609325951715085,0.11245552955501018,5366.0,1788.666666666667,0.4083480775450412,-0.039067404828491525,-0.1875444704449898,0.2083480775450412
3105,3105,3105,3698942,5145.0,65.0,1584.0,2643.0,440.0,-332251.0,413.0,4667.0,-0.05618643736211479,-0.004972144553364775,-88207.75,-29402.58333333333,1.061941122825815,-0.5561864373621148,-0.30497214455336474,0.8619411228258151
3106,3106,3106,3698962,23895.337000000003,1481.0,6080.0,6126.0,5725.0,168258.6,4483.337000000003,17931.0,0.4262724163876319,0.1065820588070982,18169.313000000002,6056.437666666667,0.4319378147684576,-0.07372758361236809,-0.1934179411929018,0.2319378147684576
3107,3107,3107,3698972,23653.75,969.0,4425.0,3834.0,5730.0,94464.0,8695.75,13989.0,0.5923526422764228,0.3682143462059621,-37.75,-12.583333333333336,-0.0015984925474254745,0.09235264227642281,0.06821434620596212,-0.20159849254742548
3108,3108,3108,3698982,8985.75,180.0,660.0,3924.0,2650.0,38758.0,1571.75,7234.0,0.7465813509469013,0.1622116724289179,703.75,234.58333333333331,0.07263016667526705,0.24658135094690126,-0.1377883275710821,-0.12736983332473295
3109,3109,3109,3698992,569.1,0.0,41.0,0.0,325.0,6765.6,203.1,366.0,0.21638879035118835,0.12007804185881515,1122.3000000000004,374.10000000000014,0.6635331677899965,-0.28361120964881165,-0.17992195814118483,0.4635331677899965
3110,3110,3110,3699002,17002.25,1274.0,4364.0,6865.0,1740.0,69326.0,2759.25,12969.0,0.7482906845916395,0.15920433892046273,329.25,109.75,0.018997201627095173,0.2482906845916395,-0.14079566107953725,-0.18100279837290484
3111,3111,3111,3699032,12499.5,0.0,470.0,2285.0,1300.0,78322.0,8444.5,4055.0,0.2070937922933531,0.43127090728020223,7081.0,2360.333333333333,0.3616353004264447,-0.2929062077066469,0.13127090728020224,0.1616353004264447
3112,3112,3112,3699042,8865.5,142.0,1665.0,5290.0,195.0,31925.0,1573.5,7150.0,0.8958496476115897,0.197149569303054,-884.25,-294.75,-0.11079091620986688,0.3958496476115897,-0.102850430696946,-0.3107909162098669
3113,3113,3113,3699052,4391.5,180.0,150.0,2708.5,780.0,14052.0,573.0,3638.5,1.0357244520352975,0.1631084543125534,-878.5,-292.8333333333333,-0.25007116424708226,0.5357244520352975,-0.13689154568744658,-0.45007116424708227
3114,3114,3114,3699062,28962.137000000002,2959.0,2002.0,7753.0,2505.0,188488.6,13743.137000000002,12260.0,0.26017488590821936,0.2916491925771639,18160.013000000006,6053.337666666667,0.38538167294998216,-0.23982511409178064,-0.008350807422836115,0.18538167294998215
3115,3115,3115,3699072,25858.5,2085.0,1654.0,9167.0,1820.0,87015.0,11132.5,12641.0,0.5810952134689421,0.5117508475550192,-4104.75,-1368.25,-0.18869160489570766,0.0810952134689421,0.21175084755501922,-0.38869160489570764
3116,3116,3116,3699112,11722.85,363.0,1470.0,5099.0,1954.0,87946.0,2836.8500000000013,8523.0,0.3876469651831806,0.12902690287221708,10263.65,3421.2166666666667,0.4668160007277193,-0.11235303481681941,-0.1709730971277829,0.26681600072771927
3117,3117,3117,3699142,14293.0,149.0,1780.0,7015.0,778.0,48372.0,4571.0,9573.0,0.7916149838749692,0.3779872653601257,-2200.0,-733.3333333333335,-0.1819234267758207,0.2916149838749692,0.07798726536012573,-0.3819234267758207
3118,3118,3118,3699152,24744.2,1616.0,5884.0,6002.0,7080.0,65319.6,4162.200000000002,18966.0,1.1614278103356421,0.25488214869656284,-8414.300000000001,-2804.766666666667,-0.5152695362494566,0.6614278103356421,-0.04511785130343715,-0.7152695362494566
3119,3119,3119,3699182,25093.087000000003,1519.0,8610.0,5355.0,2105.0,180470.6,7504.087000000002,16070.0,0.3561798985541135,0.16632264756697218,20024.563000000002,6674.854333333333,0.44382992021969225,-0.14382010144588647,-0.1336773524330278,0.24382992021969224
3120,3120,3120,3699204,9005.0,318.0,600.0,5162.0,2925.0,66455.0,0.0,8687.0,0.5228801444586563,0.0,7608.75,2536.25,0.4579790835903995,0.02288014445865627,-0.3,0.2579790835903995
3121,3121,3121,3699232,3303.0,331.0,210.0,1502.0,884.0,20393.4,376.0,2596.0,0.5091843439544166,0.07374935027999255,1795.3500000000006,598.4500000000003,0.35214334049251234,0.009184343954416585,-0.22625064972000744,0.15214334049251232
3122,3122,3122,3699252,23425.0,805.0,11311.0,4181.0,2710.0,31323.0,4418.0,18202.0,2.3244261405357087,0.5641860613606615,-15594.25,-5198.083333333333,-1.9914120614245123,1.8244261405357087,0.26418606136066153,-2.1914120614245123
3123,3123,3123,3699292,9458.75,55.0,2014.0,4368.0,1576.0,39257.0,1445.75,7958.0,0.8108617571388542,0.14731130753750926,355.5,118.5,0.03622283923886186,0.3108617571388542,-0.15268869246249073,-0.16377716076113816
3124,3124,3124,3699302,3563.0,3.0,30.0,2200.0,1170.0,3126.0,160.0,3400.0,4.350607805502239,0.20473448496481125,-2781.5,-927.1666666666665,-3.5591810620601407,3.8506078055022392,-0.09526551503518874,-3.759181062060141
3125,3125,3125,3699312,18106.7,1082.0,6290.0,4834.0,1950.0,92186.6,3950.700000000001,13074.0,0.5672841822998136,0.1714218769322223,4939.950000000002,1646.6500000000005,0.21434568581550897,0.06728418229981359,-0.1285781230677777,0.014345685815508963
3126,3126,3126,3699322,13782.0,0.0,150.0,11401.0,535.0,29505.2,1696.0,12086.0,1.638490842292206,0.22992557244146794,-6405.7,-2135.233333333333,-0.8684164147336739,1.138490842292206,-0.07007442755853205,-1.0684164147336739
3127,3127,3127,3699332,12198.35,519.0,1071.0,4987.0,3535.0,41541.2,2086.350000000001,9593.0,0.9237094739680124,0.20089453361963555,-1813.0500000000009,-604.3500000000004,-0.1745784907513506,0.4237094739680124,-0.09910546638036444,-0.37457849075135063
3128,3128,3128,3699352,5797.0,0.0,1554.0,2876.0,975.0,10440.0,392.0,5405.0,2.07088122605364,0.15019157088122606,-3187.0,-1062.3333333333333,-1.2210727969348658,1.5708812260536398,-0.14980842911877393,-1.4210727969348658
3129,3129,3129,3699372,7430.5,0.0,890.0,3120.0,1494.0,50651.0,1926.5,5504.0,0.4346607174586879,0.15213914828927366,5232.25,1744.083333333333,0.4132001342520384,-0.0653392825413121,-0.14786085171072633,0.21320013425203838
3130,3130,3130,3699382,2670.85,375.0,1059.0,442.0,585.0,7396.4,209.84999999999997,2086.0,1.12811638094208,0.11348764263695847,-821.75,-273.9166666666667,-0.44440538640419663,0.62811638094208,-0.1865123573630415,-0.6444053864041966
3131,3131,3131,3699492,24038.75,1049.0,5157.0,10006.0,2675.0,84161.0,5151.75,17838.0,0.8478036145007782,0.2448521286581671,-2998.5,-999.5,-0.14251256520240968,0.34780361450077824,-0.05514787134183288,-0.3425125652024097
3132,3132,3132,3699512,40805.5,502.0,14684.0,18416.0,2795.0,102801.0,4408.5,35895.0,1.3966790206320951,0.1715352963492573,-15105.25,-5035.083333333333,-0.5877472009027149,0.8966790206320951,-0.1284647036507427,-0.7877472009027149
3133,3133,3133,3699522,18598.287,437.0,294.0,9183.0,2860.0,107756.2,5824.286999999998,12337.0,0.45795972760732107,0.21620239021049367,8340.762999999999,2780.2543333333333,0.3096160777755711,-0.042040272392678935,-0.08379760978950632,0.10961607777557109
3134,3134,3134,3699532,21610.25,684.0,3940.0,7435.0,1945.0,86197.0,7606.25,13320.0,0.6181189600566145,0.3529705210158126,-61.0,-20.33333333333333,-0.0028307249672262376,0.11811896005661449,0.05297052101581262,-0.20283072496722626
3135,3135,3135,3699552,2730.0,0.0,0.0,1703.0,546.0,2865.0,481.0,2249.0,3.1399650959860383,0.6715532286212914,-2013.75,-671.25,-2.81151832460733,2.6399650959860383,0.3715532286212914,-3.01151832460733
3136,3136,3136,3699572,2492.0,135.0,370.0,652.0,585.0,25368.0,750.0,1607.0,0.2533900977609587,0.11825922421948913,3850.0,1283.3333333333333,0.6070640176600441,-0.24660990223904128,-0.18174077578051084,0.40706401766004413
3137,3137,3137,3699582,9845.25,0.0,1179.0,5258.0,800.0,12815.0,2608.25,7237.0,2.2589153335934453,0.8141240733515411,-6641.5,-2213.833333333333,-2.0730394069449862,1.7589153335934453,0.5141240733515411,-2.2730394069449864
3138,3138,3138,3699622,11086.4,57.0,315.0,5190.0,1455.0,64792.4,4069.4,6960.0,0.4296800242003692,0.25122699575876184,5111.700000000002,1703.9000000000005,0.3155740488081936,-0.07031997579963079,-0.04877300424123815,0.11557404880819361
3139,3139,3139,3699663,4618.0,0.0,0.0,3147.0,650.0,10608.0,821.0,3797.0,1.4317496229260935,0.3095776772247361,-1966.0,-655.3333333333334,-0.7413273001508296,0.9317496229260935,0.009577677224736125,-0.9413273001508295
3140,3140,3140,3699672,14241.5,209.0,2060.0,6125.0,2600.0,86924.0,3247.5,10785.0,0.4962956145598454,0.14944089089319407,7489.5,2496.5,0.3446458975656896,-0.0037043854401546117,-0.15055910910680592,0.14464589756568957
